ACCT_000375,0.0,2021-06-07,1272.1699999999998
ACCT_000375,0.0,2021-06-08,2645.48
ACCT_000375,0.0,2021-06-11,3000.0
ACCT_000375,0.0,2021-06-12,3760.9700000000003
ACCT_000375,0.0,2021-06-14,5332.36
ACCT_000375,0.0,2021-06-16,228.8
ACCT_000375,0.0,2021-06-17,1718.3000000000002
ACCT_000375,0.0,2021-06-19,2300.0
ACCT_000375,0.0,2021-06-23,100.0
ACCT_000375,0.0,2021-06-25,2500.0
ACCT_000375,0.0,2021-06-26,15200.0
ACCT_000375,0.0,2021-06-28,11600.0
ACCT_000375,0.0,2021-06-29,2298.78
ACCT_000375,0.0,2021-06-30,15074.6
ACCT_000375,0.0,2021-07-01,-942.4599999999999
ACCT_000375,0.0,2021-07-02,1000.0
ACCT_000375,0.0,2021-07-05,5284.94
ACCT_000375,0.0,2021-07-06,22117.0
ACCT_000375,0.0,2021-07-08,4300.0
ACCT_000375,0.0,2021-07-09,215218.88
ACCT_000375,0.0,2021-07-12,1689.16
ACCT_000375,0.0,2021-07-13,19.2
ACCT_000375,0.0,2021-07-15,17511.55
ACCT_000375,0.0,2021-07-16,2660.4100000000003
ACCT_000375,0.0,2021-07-17,6644.76
ACCT_000375,0.0,2021-07-19,238355.83
ACCT_000375,0.0,2021-07-20,41946.04
ACCT_000375,0.0,2021-07-21,1752.93
ACCT_000375,0.0,2021-07-22,3500.0
ACCT_000375,0.0,2021-07-23,7889.389999999999
ACCT_000375,0.0,2021-07-24,8929.71
ACCT_000375,0.0,2021-07-26,500.0
ACCT_000375,0.0,2021-07-27,112.67
ACCT_000375,0.0,2021-07-28,331.24
ACCT_000375,0.0,2021-07-29,12624.810000000001
ACCT_000375,0.0,2021-07-30,9015.5
ACCT_000375,0.0,2021-07-31,1377.09
ACCT_000375,0.0,2021-08-03,495.07
ACCT_000375,0.0,2021-08-04,523.15
ACCT_000375,0.0,2021-08-05,659.96
ACCT_000375,0.0,2021-08-06,735.85
ACCT_000375,0.0,2021-08-08,683.36
ACCT_000375,0.0,2021-08-09,4492.1
ACCT_000375,0.0,2021-08-10,7562.71
ACCT_000375,0.0,2021-08-12,236.94
ACCT_000375,0.0,2021-08-13,6040.39
ACCT_000375,0.0,2021-08-14,44000.0
ACCT_000375,0.0,2021-08-15,6300.11
ACCT_000375,0.0,2021-08-18,23000.0
ACCT_000375,0.0,2021-08-19,324.95
ACCT_000375,0.0,2021-08-21,153.37
ACCT_000375,0.0,2021-08-24,412.99
ACCT_000375,0.0,2021-08-25,1859.51
ACCT_000375,0.0,2021-08-26,1999.16
ACCT_000375,0.0,2021-08-27,60.66
ACCT_000375,0.0,2021-08-28,15400.0
ACCT_000375,0.0,2021-08-29,5851.14
ACCT_000375,0.0,2021-08-30,18404.989999999998
ACCT_000375,0.0,2021-08-31,314862.72
ACCT_000375,0.0,2021-09-01,1600.0
ACCT_000375,0.0,2021-09-03,85.57
ACCT_000375,0.0,2021-09-06,3300.0
ACCT_000375,0.0,2021-09-08,16982.96
ACCT_000375,0.0,2021-09-09,4714.070000000001
ACCT_000375,0.0,2021-09-10,7000.0
ACCT_000375,0.0,2021-09-13,32.85
ACCT_000375,0.0,2021-09-14,1104.81
ACCT_000375,0.0,2021-09-15,1839.5
ACCT_000375,0.0,2021-09-16,2414.2
ACCT_000375,0.0,2021-09-18,5.49
ACCT_000375,0.0,2021-09-20,209974.56
ACCT_000375,0.0,2021-09-21,3618.34
ACCT_000375,0.0,2021-09-22,7500.0
ACCT_000375,0.0,2021-09-23,30.46
ACCT_000375,0.0,2021-09-25,5.06
ACCT_000375,0.0,2021-09-27,1303.71
ACCT_000375,0.0,2021-09-30,223.11
ACCT_000375,0.0,2021-10-01,300.0
ACCT_000375,0.0,2021-10-02,1268.22
ACCT_000375,0.0,2021-10-04,12062.46
ACCT_000375,0.0,2021-10-05,4771.240000000001
ACCT_000375,0.0,2021-10-06,104475.13
ACCT_000375,0.0,2021-10-07,18.59
ACCT_000375,0.0,2021-10-08,38369.82
ACCT_000375,0.0,2021-10-09,17336.11
ACCT_000375,0.0,2021-10-11,262.74
ACCT_000375,0.0,2021-10-12,29553.93
ACCT_000375,0.0,2021-10-13,14748.03
ACCT_000375,0.0,2021-10-14,442.01
ACCT_000375,0.0,2021-10-16,18583.2
ACCT_000375,0.0,2021-10-18,10238.03
ACCT_000375,0.0,2021-10-19,1700.0
ACCT_000375,0.0,2021-10-21,5600.0
ACCT_000375,0.0,2021-10-23,2000.0
ACCT_000375,0.0,2021-10-25,478.74
ACCT_000375,0.0,2021-10-27,11100.0
ACCT_000375,0.0,2021-10-28,1353.98
ACCT_000375,0.0,2021-10-29,900.0
ACCT_000375,0.0,2021-10-30,56.33
ACCT_000375,0.0,2021-11-02,92.06
ACCT_000375,0.0,2021-11-05,4700.0
ACCT_000375,0.0,2021-11-06,434.41999999999996
ACCT_000375,0.0,2021-11-08,179.84
ACCT_000375,0.0,2021-11-09,472.07
ACCT_000375,0.0,2021-11-11,49.71
ACCT_000375,0.0,2021-11-13,29.28
ACCT_000375,0.0,2021-11-15,29.59
ACCT_000375,0.0,2021-11-17,13000.0
ACCT_000375,0.0,2021-11-18,92092.61
ACCT_000375,0.0,2021-11-19,300274.81
ACCT_000375,0.0,2021-11-23,22109.32
ACCT_000375,0.0,2021-11-24,21609.19
ACCT_000375,0.0,2021-11-25,345.7
ACCT_000375,0.0,2021-11-26,890.52
ACCT_000375,0.0,2021-11-27,3.75
ACCT_000375,0.0,2021-11-29,973.17
ACCT_000375,0.0,2021-11-30,37411.07
ACCT_000375,0.0,2021-12-02,193.54
ACCT_000375,0.0,2021-12-03,96588.08
ACCT_000375,0.0,2021-12-04,1552.09
ACCT_000375,0.0,2021-12-06,11000.0
ACCT_000375,0.0,2021-12-07,230.37
ACCT_000375,0.0,2021-12-08,437.62
ACCT_000375,0.0,2021-12-09,14161.15
ACCT_000375,0.0,2021-12-11,10.25
ACCT_000375,0.0,2021-12-12,4000.0
ACCT_000375,0.0,2021-12-13,2259.73
ACCT_000375,0.0,2021-12-14,205.72
ACCT_000375,0.0,2021-12-15,18.49
ACCT_000375,0.0,2021-12-16,6121.97
ACCT_000560,0.0,2021-07-27,25.75
ACCT_000560,0.0,2021-09-25,50.22
ACCT_000560,0.0,2021-10-03,1000.0
ACCT_000560,0.0,2021-11-01,9938.18
ACCT_000560,0.0,2021-11-15,1000.0
ACCT_000611,0.0,2021-06-29,18.14
ACCT_000611,0.0,2021-07-09,48.83
ACCT_000611,0.0,2021-08-10,13677.01
ACCT_000611,0.0,2021-08-26,6603.58
ACCT_000611,0.0,2021-09-07,4200.0
ACCT_000611,0.0,2021-10-13,222.62
ACCT_000686,0.0,2021-04-20,40000.0
ACCT_000686,0.0,2021-04-26,100.0
ACCT_000686,0.0,2021-05-07,15000.0
ACCT_000686,0.0,2021-05-15,1000.0
ACCT_000686,0.0,2021-05-22,5254.38
ACCT_000686,0.0,2021-05-27,148.14
ACCT_000686,0.0,2021-05-28,5900.0
ACCT_000686,0.0,2021-06-05,1500.0
ACCT_000686,0.0,2021-06-09,3500.0
ACCT_000686,0.0,2021-06-11,42.62
ACCT_000686,0.0,2021-06-16,11000.0
ACCT_000686,0.0,2021-06-17,500.0
ACCT_000686,0.0,2021-06-21,2900.0
ACCT_000686,0.0,2021-06-24,4500.0
ACCT_000686,0.0,2021-06-28,158.51
ACCT_000686,0.0,2021-07-01,2740.89
ACCT_000686,0.0,2021-07-03,1000.0
ACCT_000686,0.0,2021-08-02,37.55
ACCT_000686,0.0,2021-08-09,6590.33
ACCT_000686,0.0,2021-08-20,584.46
ACCT_000686,0.0,2021-08-28,183.37
ACCT_000686,0.0,2021-09-13,4192.76
ACCT_000686,0.0,2021-09-18,681.05
ACCT_000686,0.0,2021-09-24,3000.0
ACCT_000686,0.0,2021-09-25,2900.0
ACCT_000686,0.0,2021-10-12,400.0
ACCT_000686,0.0,2021-10-23,262.23
ACCT_000686,0.0,2021-10-24,261.21
ACCT_000686,0.0,2021-11-08,1900.0
ACCT_000686,0.0,2021-11-12,56100.81
ACCT_000686,0.0,2021-11-13,67.24
ACCT_000686,0.0,2021-12-01,144.51
ACCT_000758,0.0,2021-05-27,4000.0
ACCT_000758,0.0,2021-07-11,381.99
ACCT_000758,0.0,2021-07-12,31.11
ACCT_000758,0.0,2021-10-11,83.16
ACCT_000758,0.0,2021-11-16,3400.0
ACCT_000794,0.0,2021-06-04,194701.43
ACCT_000794,0.0,2021-06-09,366.95
ACCT_000794,0.0,2021-08-31,14979.47
ACCT_000794,0.0,2021-11-21,200.0
ACCT_000794,0.0,2021-11-29,940.41
ACCT_000811,0.0,2021-06-08,1606.41
ACCT_000811,0.0,2021-08-24,176.4
ACCT_000816,0.0,2021-06-03,17000.0
ACCT_000816,0.0,2021-10-26,10000.0
ACCT_000816,0.0,2021-10-27,49267.0
ACCT_000816,0.0,2021-10-29,932.34
ACCT_000816,0.0,2021-11-01,96706.0
ACCT_000816,0.0,2021-11-03,40000.0
ACCT_000816,0.0,2021-11-04,49420.0
ACCT_000816,0.0,2021-11-05,20000.0
ACCT_000816,0.0,2021-11-07,133698.31
ACCT_000816,0.0,2021-11-08,49617.0
ACCT_000819,0.0,2021-08-02,28589.36
ACCT_000819,0.0,2021-08-09,594.62
ACCT_000819,0.0,2021-08-18,336.21
ACCT_000819,0.0,2021-08-24,29100.0
ACCT_000819,0.0,2021-09-10,107.43
ACCT_000819,0.0,2021-09-14,24100.0
ACCT_000819,0.0,2021-09-15,10909.58
ACCT_000819,0.0,2021-09-18,249000.0
ACCT_000819,0.0,2021-09-20,25000.0
ACCT_000819,0.0,2021-09-24,8500.0
ACCT_000819,0.0,2021-09-26,1000.0
ACCT_000819,0.0,2021-09-28,2000.0
ACCT_000819,0.0,2021-09-29,1000.0
ACCT_000819,0.0,2021-10-02,161.38
ACCT_000819,0.0,2021-10-10,35.65
ACCT_000819,0.0,2021-10-13,18.89
ACCT_000819,0.0,2021-10-14,89063.66
ACCT_000819,0.0,2021-10-16,74.08
ACCT_000819,0.0,2021-10-22,6500.0
ACCT_000819,0.0,2021-10-26,400.0
ACCT_000819,0.0,2021-11-01,14356.35
ACCT_000819,0.0,2021-11-09,15.58
ACCT_000819,0.0,2021-11-10,3842.82
ACCT_000819,0.0,2021-11-12,14.08
ACCT_000819,0.0,2021-11-18,8534.28
ACCT_000819,0.0,2021-11-25,1344.74
ACCT_000819,0.0,2021-11-26,29800.0
ACCT_000819,0.0,2021-12-03,2000.0
ACCT_000819,0.0,2021-12-06,1486.87
ACCT_000819,0.0,2021-12-11,-9289.25
ACCT_000819,0.0,2021-12-13,609.86
ACCT_000819,0.0,2021-12-14,12152.01
ACCT_000819,0.0,2021-12-15,5112.700000000001
ACCT_000881,0.0,2021-05-08,603.1700000000001
ACCT_000881,0.0,2021-05-17,246.2
ACCT_000881,0.0,2021-05-21,3000.0
ACCT_000881,0.0,2021-06-06,200.0
ACCT_000881,0.0,2021-06-10,1.99
ACCT_000881,0.0,2021-06-14,500.0
ACCT_000881,0.0,2021-06-20,9932.89
ACCT_000881,0.0,2021-06-21,4500.0
ACCT_000881,0.0,2021-06-28,2895.8
ACCT_000881,0.0,2021-07-29,579.42
ACCT_000881,0.0,2021-08-14,100.0
ACCT_000881,0.0,2021-08-24,28698.47
ACCT_000881,0.0,2021-09-06,117.16
ACCT_000881,0.0,2021-09-09,2297.17
ACCT_000881,0.0,2021-09-16,35890.66
ACCT_000881,0.0,2021-09-23,8502.2
ACCT_000881,0.0,2021-09-24,208619.3
ACCT_000881,0.0,2021-09-27,1000.0
ACCT_000881,0.0,2021-09-30,68.9
ACCT_000881,0.0,2021-10-14,7900.0
ACCT_000881,0.0,2021-10-26,29000.0
ACCT_000881,0.0,2021-10-28,1000.0
ACCT_000881,0.0,2021-11-30,2500.0
ACCT_000881,0.0,2021-12-02,1300.0
ACCT_000881,0.0,2021-12-06,375.67
ACCT_000881,0.0,2021-12-15,5200.0
ACCT_000961,0.0,2021-04-22,3000.0
ACCT_000961,0.0,2021-11-10,6272.33
ACCT_000961,0.0,2021-11-13,101984.99
ACCT_000961,0.0,2021-12-14,142.93
ACCT_001001,0.0,2021-04-28,1343.71
ACCT_001001,0.0,2021-05-01,1000.0
ACCT_001001,0.0,2021-05-08,700.0
ACCT_001001,0.0,2021-05-18,788.8399999999999
ACCT_001001,0.0,2021-06-18,8.26
ACCT_001001,0.0,2021-06-22,2523.09
ACCT_001001,0.0,2021-06-23,2679.98
ACCT_001001,0.0,2021-06-30,11531.38
ACCT_001001,0.0,2021-07-10,1000.0
ACCT_001001,0.0,2021-07-27,8000.0
ACCT_001001,0.0,2021-08-19,1000.0
ACCT_001001,0.0,2021-08-20,1530.2
ACCT_001001,0.0,2021-09-15,845.91
ACCT_001001,0.0,2021-09-25,218.98
ACCT_001001,0.0,2021-09-28,9481.06
ACCT_001001,0.0,2021-10-20,406.67
ACCT_001001,0.0,2021-10-21,17495.59
ACCT_001001,0.0,2021-10-22,100.0
ACCT_001001,0.0,2021-11-29,29000.0
ACCT_001001,0.0,2021-12-08,900.0
ACCT_001001,0.0,2021-12-10,8286.96
ACCT_001055,0.0,2021-07-10,1000.0
ACCT_001078,0.0,2021-04-27,3800.0
ACCT_001078,0.0,2021-06-07,77.7
ACCT_001078,0.0,2021-07-12,100.0
ACCT_001078,0.0,2021-08-16,386.93
ACCT_001078,0.0,2021-08-18,4000.0
ACCT_001078,0.0,2021-08-30,4176.19
ACCT_001078,0.0,2021-10-09,1000.0
ACCT_001078,0.0,2021-10-16,93.75
ACCT_001078,0.0,2021-10-25,4000.0
ACCT_001078,0.0,2021-11-15,200.0
ACCT_001078,0.0,2021-11-18,7570.01
ACCT_001078,0.0,2021-12-11,1000.0
ACCT_001115,0.0,2021-05-19,53034.3
ACCT_001115,0.0,2021-08-11,10.17
ACCT_001115,0.0,2021-09-09,65000.0
ACCT_001128,0.0,2021-05-27,152.43
ACCT_001128,0.0,2021-06-02,599.34
ACCT_001128,0.0,2021-07-06,63.13
ACCT_001128,0.0,2021-08-17,3500.0
ACCT_001128,0.0,2021-08-24,1379.37
ACCT_001128,0.0,2021-09-13,4.21
ACCT_001128,0.0,2021-10-11,63000.0
ACCT_001128,0.0,2021-11-16,1700.0
ACCT_001148,0.0,2021-04-20,100.0
ACCT_001148,0.0,2021-04-21,1808.73
ACCT_001148,0.0,2021-04-26,8211.89
ACCT_001148,0.0,2021-04-28,11097.36
ACCT_001148,0.0,2021-05-02,70.97
ACCT_001148,0.0,2021-05-04,117.08
ACCT_001148,0.0,2021-05-05,768.83
ACCT_001148,0.0,2021-05-07,3772.52
ACCT_001148,0.0,2021-05-16,555.96
ACCT_001148,0.0,2021-05-17,4.05
ACCT_001148,0.0,2021-05-19,800.0
ACCT_001148,0.0,2021-05-20,6705.74
ACCT_001148,0.0,2021-05-22,200.0
ACCT_001148,0.0,2021-05-24,3203.49
ACCT_001148,0.0,2021-05-25,87000.0
ACCT_001148,0.0,2021-05-27,3013.45
ACCT_001148,0.0,2021-05-28,66069.24
ACCT_001148,0.0,2021-06-01,200.0
ACCT_001148,0.0,2021-06-05,79533.56
ACCT_001148,0.0,2021-06-08,15000.0
ACCT_001148,0.0,2021-06-15,894.55
ACCT_001148,0.0,2021-06-16,8088.59
ACCT_001148,0.0,2021-06-19,3696.38
ACCT_001148,0.0,2021-06-20,2318.07
ACCT_001148,0.0,2021-06-22,7000.0
ACCT_001148,0.0,2021-06-23,1233.95
ACCT_001148,0.0,2021-06-24,9102.24
ACCT_001148,0.0,2021-06-29,78714.85
ACCT_001148,0.0,2021-07-02,6164.22
ACCT_001148,0.0,2021-07-04,21.02
ACCT_001148,0.0,2021-07-08,28.09
ACCT_001148,0.0,2021-07-09,11762.66
ACCT_001148,0.0,2021-07-12,11125.74
ACCT_001148,0.0,2021-07-13,6497.65
ACCT_001148,0.0,2021-07-14,739.56
ACCT_001148,0.0,2021-07-16,14200.0
ACCT_001148,0.0,2021-07-17,63.0
ACCT_001148,0.0,2021-07-19,2018.41
ACCT_001148,0.0,2021-07-20,3843.32
ACCT_001148,0.0,2021-07-21,4700.0
ACCT_001148,0.0,2021-07-22,114.95
ACCT_001148,0.0,2021-07-26,2000.0
ACCT_001148,0.0,2021-07-30,2000.0
ACCT_001148,0.0,2021-08-01,3400.0
ACCT_001148,0.0,2021-08-02,596.5999999999999
ACCT_001148,0.0,2021-08-06,2028.09
ACCT_001148,0.0,2021-08-09,11508.19
ACCT_001148,0.0,2021-08-11,87843.19
ACCT_001148,0.0,2021-08-18,1000.0
ACCT_001148,0.0,2021-08-20,9106.83
ACCT_001148,0.0,2021-08-21,4488.0
ACCT_001148,0.0,2021-08-22,56000.0
ACCT_001148,0.0,2021-08-24,38.99
ACCT_001148,0.0,2021-08-26,1400.0
ACCT_001148,0.0,2021-08-27,14700.0
ACCT_001148,0.0,2021-08-28,3000.0
ACCT_001148,0.0,2021-08-30,228.39
ACCT_001148,0.0,2021-09-04,49000.0
ACCT_001148,0.0,2021-09-06,1620.8600000000001
ACCT_001148,0.0,2021-09-08,466414.53
ACCT_001148,0.0,2021-09-09,73900.0
ACCT_001148,0.0,2021-09-10,460.48
ACCT_001148,0.0,2021-09-11,26.78
ACCT_001148,0.0,2021-09-14,141.87
ACCT_001148,0.0,2021-09-16,18967.68
ACCT_001148,0.0,2021-09-17,2400.0
ACCT_001148,0.0,2021-09-22,300.0
ACCT_001148,0.0,2021-09-24,1000.0
ACCT_001148,0.0,2021-09-26,3233.7
ACCT_001148,0.0,2021-09-28,84557.38
ACCT_001148,0.0,2021-09-29,19000.0
ACCT_001148,0.0,2021-10-02,183.53
ACCT_001148,0.0,2021-10-03,14000.0
ACCT_001148,0.0,2021-10-04,26935.94
ACCT_001148,0.0,2021-10-05,1429.67
ACCT_001148,0.0,2021-10-06,706.75
ACCT_001148,0.0,2021-10-07,13943.52
ACCT_001148,0.0,2021-10-12,76.74
ACCT_001148,0.0,2021-10-13,14715.4
ACCT_001148,0.0,2021-10-14,85.11
ACCT_001148,0.0,2021-10-19,5000.0
ACCT_001148,0.0,2021-10-20,683.74
ACCT_001148,0.0,2021-10-21,9000.0
ACCT_001148,0.0,2021-10-28,142.63
ACCT_001148,0.0,2021-10-29,570.42
ACCT_001148,0.0,2021-11-03,63668.229999999996
ACCT_001148,0.0,2021-11-08,1.0
ACCT_001148,0.0,2021-11-10,140.55
ACCT_001148,0.0,2021-11-18,6200.05
ACCT_001148,0.0,2021-11-27,1228.46
ACCT_001148,0.0,2021-11-30,2164.11
ACCT_001148,0.0,2021-12-01,40.86
ACCT_001148,0.0,2021-12-02,1800.0
ACCT_001148,0.0,2021-12-04,18.59
ACCT_001148,0.0,2021-12-06,7214.07
ACCT_001148,0.0,2021-12-14,868.34
ACCT_001148,0.0,2021-12-16,231.97
ACCT_001217,0.0,2021-05-31,1800.0
ACCT_001217,0.0,2021-07-13,8000.0
ACCT_001230,0.0,2021-06-03,24500.0
ACCT_001230,0.0,2021-08-25,1534.85
ACCT_001230,0.0,2021-09-23,1251.63
ACCT_001230,0.0,2021-12-03,100.0
ACCT_001230,0.0,2021-12-12,676.38
ACCT_001272,0.0,2021-05-12,23800.0
ACCT_001272,0.0,2021-06-23,11.22
ACCT_001272,0.0,2021-07-07,1000.0
ACCT_001272,0.0,2021-07-11,2000.0
ACCT_001272,0.0,2021-07-29,8654.32
ACCT_001272,0.0,2021-07-31,6.25
ACCT_001272,0.0,2021-08-06,27.56
ACCT_001272,0.0,2021-08-14,165.38
ACCT_001272,0.0,2021-08-24,224.04
ACCT_001272,0.0,2021-08-31,312.08
ACCT_001272,0.0,2021-09-14,1000.0
ACCT_001272,0.0,2021-09-20,500.0
ACCT_001272,0.0,2021-10-26,12567.29
ACCT_001272,0.0,2021-10-27,1000.0
ACCT_001272,0.0,2021-10-30,1000.0
ACCT_001272,0.0,2021-11-15,43.17
ACCT_001272,0.0,2021-12-03,12948.61
ACCT_001329,0.0,2021-04-20,74459.17
ACCT_001329,0.0,2021-04-21,12557.78
ACCT_001329,0.0,2021-05-17,9.31
ACCT_001329,0.0,2021-06-08,2017.48
ACCT_001329,0.0,2021-06-24,33.34
ACCT_001329,0.0,2021-06-25,20.84
ACCT_001329,0.0,2021-07-05,11000.0
ACCT_001329,0.0,2021-07-26,2800.0
ACCT_001329,0.0,2021-08-12,35000.0
ACCT_001329,0.0,2021-08-27,5500.0
ACCT_001329,0.0,2021-09-03,101500.0
ACCT_001329,0.0,2021-09-19,407.48
ACCT_001329,0.0,2021-10-07,721.05
ACCT_001329,0.0,2021-11-04,4918.57
ACCT_001329,0.0,2021-11-21,8000.0
ACCT_001329,0.0,2021-12-01,600.0
ACCT_001348,0.0,2021-06-11,7719.93
ACCT_001375,0.0,2021-07-10,500.0
ACCT_001382,0.0,2021-05-29,357.38
